52355372	Archipad	<http://www.wikidata.org/entity/Q18214624>
52355372	Archipad	<http://www.wikidata.org/entity/Q18214624>
52537794	RhodeCode	<http://www.wikidata.org/entity/Q18390228>
52537794	RhodeCode	<http://www.wikidata.org/entity/Q18390228>
52537794	RhodeCode	<http://www.wikidata.org/entity/Q18390228>
52537794	RhodeCode Inc.	<http://www.wikidata.org/entity/Q18390228>
52672840	MetaTrader 4	<http://www.wikidata.org/entity/Q1851963>
52672840	MetaTrader 4	<http://www.wikidata.org/entity/Q1851963>
52672840	MetaTrader 4	<http://www.wikidata.org/entity/Q1851963>
53081039	Vivaldi	<http://www.wikidata.org/entity/Q18913176>
53081039	Vivaldi	<http://www.wikidata.org/entity/Q18913176>
53081039	Vivaldi	<http://www.wikidata.org/entity/Q18913176>
53092622	Microsoft Schedule Plus	<http://www.wikidata.org/entity/Q1892515>
53092622	Microsoft Schedule Plus	<http://www.wikidata.org/entity/Q1892515>
53092622	Microsoft Schedule Plus	<http://www.wikidata.org/entity/Q1892515>
53776854	MyPhoneExplorer	<http://www.wikidata.org/entity/Q1956321>
53776854	MyPhoneExplorer	<http://www.wikidata.org/entity/Q1956321>
53776854	MyPhoneExplorer	<http://www.wikidata.org/entity/Q1956321>
53839651	File Explorer	<http://www.wikidata.org/entity/Q196305>
53839651	File Explorer	<http://www.wikidata.org/entity/Q196305>
53839651	File Explorer	<http://www.wikidata.org/entity/Q196305>
53839651	Explorer	<http://www.wikidata.org/entity/Q196305>
53892179	TotalView	<http://www.wikidata.org/entity/Q1968112>
53892179	TotalView	<http://www.wikidata.org/entity/Q1968112>
53892179	TotalView	<http://www.wikidata.org/entity/Q1968112>
54152535	Nisus Writer	<http://www.wikidata.org/entity/Q1993895>
54152535	Nisus Writer	<http://www.wikidata.org/entity/Q1993895>
54152535	Nisus Writer	<http://www.wikidata.org/entity/Q1993895>
54303951	Fellowship One	<http://www.wikidata.org/entity/Q20085322>
54303951	Fellowship One	<http://www.wikidata.org/entity/Q20085322>
54303951	Fellowship One	<http://www.wikidata.org/entity/Q20085322>
54495621	Hiew	<http://www.wikidata.org/entity/Q2026564>
54495621	Hiew	<http://www.wikidata.org/entity/Q2026564>
54495621	Hiew	<http://www.wikidata.org/entity/Q2026564>
54663132	Tru64 UNIX	<http://www.wikidata.org/entity/Q204214>
54663132	Tru64 UNIX	<http://www.wikidata.org/entity/Q204214>
54663132	Tru64 UNIX	<http://www.wikidata.org/entity/Q204214>
54663132	DEC OSF/1 AXP	<http://www.wikidata.org/entity/Q204214>
55372337	Flyway	<http://www.wikidata.org/entity/Q21113187>
55372337	Flyway	<http://www.wikidata.org/entity/Q21113187>
55372337	Flyway	<http://www.wikidata.org/entity/Q21113187>
55471411	Windows Mobile	<http://www.wikidata.org/entity/Q21207>
55471411	Windows Mobile	<http://www.wikidata.org/entity/Q21207>
55471411	Windows Mobile	<http://www.wikidata.org/entity/Q21207>
55471411	Microsoft Windows Mobile	<http://www.wikidata.org/entity/Q21207>
55475644	QF-Test	<http://www.wikidata.org/entity/Q2121194>
55475644	QF-Test	<http://www.wikidata.org/entity/Q2121194>
55475644	QF-Test	<http://www.wikidata.org/entity/Q2121194>
55680629	WALTR	<http://www.wikidata.org/entity/Q21401518>
55680629	WALTR	<http://www.wikidata.org/entity/Q21401518>
55680629	WALTR	<http://www.wikidata.org/entity/Q21401518>
55871673	Microsoft SQL Server	<http://www.wikidata.org/entity/Q215819>
55871673	Microsoft SQL Server	<http://www.wikidata.org/entity/Q215819>
55871673	Microsoft SQL Server	<http://www.wikidata.org/entity/Q215819>
55871673	MS-SQL	<http://www.wikidata.org/entity/Q215819>
55946380	FileMon	<http://www.wikidata.org/entity/Q21652103>
55946380	FileMon	<http://www.wikidata.org/entity/Q21652103>
55946380	FileMon	<http://www.wikidata.org/entity/Q21652103>
56011662	Rubberhose	<http://www.wikidata.org/entity/Q2171491>
56011662	Rubberhose	<http://www.wikidata.org/entity/Q2171491>
56011662	Rubberhose	<http://www.wikidata.org/entity/Q2171491>
56011662	Marutukku	<http://www.wikidata.org/entity/Q2171491>
56417121	Veeam Backup & Replication	<http://www.wikidata.org/entity/Q22096414>
56417121	Veeam Backup & Replication	<http://www.wikidata.org/entity/Q22096414>
56417121	Veeam Backup & Replication	<http://www.wikidata.org/entity/Q22096414>
56417121	Veeam B&R	<http://www.wikidata.org/entity/Q22096414>
57379819	Sones GraphDB	<http://www.wikidata.org/entity/Q2301321>
57379819	Sones GraphDB	<http://www.wikidata.org/entity/Q2301321>
57379819	Sones GraphDB	<http://www.wikidata.org/entity/Q2301321>
57954262	Netscape Navigator	<http://www.wikidata.org/entity/Q235419>
57954262	Netscape Navigator	<http://www.wikidata.org/entity/Q235419>
57954262	Netscape Navigator	<http://www.wikidata.org/entity/Q235419>
57954262	'Netscape Navigator	<http://www.wikidata.org/entity/Q235419>
58154135	Packet Tracer	<http://www.wikidata.org/entity/Q2373116>
58154135	Packet Tracer	<http://www.wikidata.org/entity/Q2373116>
58154135	Packet Tracer	<http://www.wikidata.org/entity/Q2373116>
58204814	Epistory	<http://www.wikidata.org/entity/Q23779414>
